h11,h21,poly_idx,favorable,h11_eff,n_chi3,n_computed,max_h0,h0_3_count,status
16,19,611,True,16,1010,1010,3,4,ok
16,19,612,True,16,1138,1138,3,6,ok
16,19,613,True,16,1428,1428,1,0,ok
16,19,614,True,16,1278,1278,2,0,ok
16,19,615,False,15,2988,2988,3,4,ok
16,19,616,True,16,1238,1238,3,12,ok
16,19,617,True,16,1116,1116,3,6,ok
16,19,618,False,15,2178,2178,1,0,ok
16,19,619,True,16,1090,1090,1,0,ok
16,19,620,True,16,1172,1172,6,16,ok
16,19,621,True,16,1290,1290,1,0,ok
16,19,622,True,16,1216,1216,2,0,ok
16,19,623,True,16,1284,1284,3,2,ok
16,19,624,True,16,1444,1444,3,2,ok
16,19,625,True,16,898,898,5,66,ok
16,19,626,True,16,1294,1294,3,2,ok
16,19,627,True,16,1216,1216,1,0,ok
16,19,628,True,16,1398,1398,2,0,ok
16,19,629,True,16,1092,1092,3,2,ok
16,19,630,True,16,1474,1474,1,0,ok
16,19,631,False,14,1912,1912,2,0,ok
16,19,632,False,15,3278,3278,3,2,ok
16,19,633,True,16,1454,1454,1,0,ok
16,19,634,False,15,2128,2128,4,14,ok
16,19,635,True,16,918,918,2,0,ok
16,19,636,True,16,1230,1230,1,0,ok
16,19,637,True,16,1476,1476,1,0,ok
16,19,638,True,16,1314,1314,1,0,ok
16,19,639,False,15,2512,2512,4,30,ok
16,19,640,False,14,2062,2062,4,30,ok
16,19,641,True,16,1144,1144,1,0,ok
16,19,642,False,15,2164,2164,1,0,ok
16,19,643,False,14,2062,2062,1,0,ok
16,19,644,True,16,1116,1116,1,0,ok
16,19,645,False,15,2178,2178,1,0,ok
16,19,646,False,15,2122,2122,6,46,ok
16,19,647,True,16,1344,1344,1,0,ok
16,19,648,True,16,1156,1156,3,2,ok
16,19,649,True,16,1272,1272,1,0,ok
16,19,650,False,14,2620,2620,2,0,ok
16,19,651,True,16,1348,1348,1,0,ok
16,19,652,False,15,1978,1978,1,0,ok
16,19,653,False,15,2262,2262,1,0,ok
16,19,654,True,16,1106,1106,3,20,ok
16,19,655,True,16,810,810,1,0,ok
16,19,656,False,15,2562,2562,8,12,ok
16,19,657,False,15,2528,2528,1,0,ok
16,19,658,True,16,1040,1040,3,2,ok
16,19,659,True,16,1456,1456,3,2,ok
16,19,660,False,15,2722,2722,1,0,ok
16,19,661,False,15,2344,2344,1,0,ok
16,19,662,False,15,3046,3046,1,0,ok
16,19,663,False,14,2044,2044,3,14,ok
16,19,664,True,16,1458,1458,2,0,ok
16,19,665,False,15,1832,1832,1,0,ok
16,19,666,True,16,1124,1124,2,0,ok
16,19,667,True,16,1176,1176,3,2,ok
16,19,668,True,16,1164,1164,1,0,ok
16,19,669,True,16,1346,1346,3,2,ok
16,19,670,False,15,2474,2474,4,36,ok
16,19,671,False,14,2094,2094,2,0,ok
16,19,672,True,16,1220,1220,2,0,ok
16,19,673,False,15,2178,2178,2,0,ok
16,19,674,True,16,1406,1406,1,0,ok
16,19,675,False,15,2594,2594,3,4,ok
16,19,676,True,16,1412,1412,1,0,ok
16,19,677,True,16,1156,1156,3,4,ok
16,19,678,True,16,1240,1240,1,0,ok
16,19,679,True,16,1708,1708,3,2,ok
16,19,680,False,15,2684,2684,4,44,ok
16,19,681,True,16,1192,1192,3,12,ok
16,19,682,False,15,2238,2238,6,48,ok
16,19,683,True,16,1346,1346,1,0,ok
16,19,684,True,16,1366,1366,3,20,ok
16,19,685,True,16,1330,1330,1,0,ok
16,19,686,False,15,2280,2280,1,0,ok
16,19,687,False,15,2170,2170,1,0,ok
16,19,688,False,15,2852,2852,3,2,ok
16,19,689,False,15,3094,3094,1,0,ok
16,19,690,True,16,1178,1178,3,14,ok
16,19,691,True,16,1282,1282,1,0,ok
16,19,692,True,16,1186,1186,3,2,ok
16,19,693,False,15,2010,2010,1,0,ok
16,19,694,True,16,1424,1424,2,0,ok
16,19,695,False,14,2062,2062,9,140,ok
16,19,696,True,16,1202,1202,1,0,ok
16,19,697,True,16,1066,1066,3,4,ok
16,19,698,False,15,2362,2362,4,16,ok
16,19,699,True,16,996,996,1,0,ok
16,19,700,False,15,2512,2512,1,0,ok
16,19,701,False,15,2574,2574,1,0,ok
16,19,702,True,16,1320,1320,1,0,ok
16,19,703,False,13,1542,1542,1,0,ok
16,19,704,True,16,954,954,2,0,ok
16,19,705,True,16,1004,1004,1,0,ok
16,19,706,True,16,1176,1176,1,0,ok
16,19,707,False,13,1740,1740,4,16,ok
16,19,708,False,13,2110,2110,1,0,ok
16,19,709,True,16,974,974,3,2,ok
16,19,710,True,16,1006,1006,2,0,ok
16,19,711,False,15,2656,2656,1,0,ok
16,19,712,False,14,2176,2176,4,110,ok
16,19,713,True,16,1198,1198,1,0,ok
16,19,714,True,16,1184,1184,2,0,ok
16,19,715,False,15,2388,2388,1,0,ok
16,19,716,False,15,2500,2500,1,0,ok
16,19,717,False,15,2024,2024,1,0,ok
16,19,718,False,15,2512,2512,1,0,ok
16,19,719,False,14,1596,1596,17,94,ok
16,19,720,True,16,1278,1278,1,0,ok
16,19,721,False,15,2668,2668,4,40,ok
16,19,722,False,14,1874,1874,2,0,ok
16,19,723,True,16,1272,1272,3,72,ok
16,19,724,False,15,2366,2366,4,142,ok
16,19,725,True,16,1340,1340,2,0,ok
16,19,726,True,16,1174,1174,2,0,ok
16,19,727,False,14,2058,2058,1,0,ok
16,19,728,False,14,2110,2110,4,106,ok
16,19,729,True,16,1654,1654,3,4,ok
16,19,730,True,16,1134,1134,1,0,ok
16,19,731,True,16,1218,1218,1,0,ok
16,19,732,True,16,1248,1248,2,0,ok
16,19,733,False,14,2236,2236,1,0,ok
16,19,734,False,15,3118,3118,1,0,ok
16,19,735,True,16,1280,1280,3,2,ok
16,19,736,True,16,1200,1200,1,0,ok
16,19,737,True,16,1380,1380,3,6,ok
16,19,738,True,16,970,970,1,0,ok
16,19,739,False,14,2452,2452,3,2,ok
16,19,740,False,15,2514,2514,1,0,ok
16,19,741,True,16,936,936,3,20,ok
16,19,742,True,16,1340,1340,3,2,ok
16,19,743,True,16,1406,1406,1,0,ok
16,19,744,True,16,1000,1000,3,2,ok
16,19,745,False,12,1290,1290,4,14,ok
16,19,746,True,16,1204,1204,1,0,ok
16,19,747,False,14,1602,1602,10,50,ok
16,19,748,False,14,1528,1528,3,2,ok
16,19,749,False,15,2214,2214,1,0,ok
16,19,750,False,14,2026,2026,3,4,ok
16,19,751,True,16,1166,1166,3,2,ok
16,19,752,True,16,1286,1286,3,4,ok
16,19,753,False,13,1380,1380,1,0,ok
16,19,754,True,16,1070,1070,2,0,ok
16,19,755,False,15,2088,2088,1,0,ok
16,19,756,True,16,1238,1238,3,4,ok
16,19,757,True,16,1108,1108,1,0,ok
16,19,758,False,14,2272,2272,6,118,ok
16,19,759,True,16,986,986,2,0,ok
16,19,760,True,16,950,950,5,66,ok
16,19,761,True,16,1296,1296,1,0,ok
16,19,762,False,13,1680,1680,4,20,ok
16,19,763,False,15,2458,2458,9,142,ok
16,19,764,True,16,1142,1142,1,0,ok
16,19,765,True,16,974,974,1,0,ok
16,19,766,True,16,1118,1118,1,0,ok
16,19,767,True,16,992,992,3,20,ok
16,19,768,True,16,1208,1208,3,6,ok
16,19,769,True,16,1310,1310,3,44,ok
16,19,770,True,16,1394,1394,3,38,ok
16,19,771,False,14,1940,1940,10,90,ok
16,19,772,True,16,1090,1090,5,10,ok
16,19,773,False,14,2270,2270,3,2,ok
16,19,774,False,14,2088,2088,9,118,ok
16,19,775,True,16,1296,1296,6,36,ok
16,19,776,False,14,2186,2186,10,86,ok
16,19,777,False,15,1966,1966,1,0,ok
16,19,778,False,14,2352,2352,10,122,ok
16,19,779,True,16,1106,1106,5,56,ok
16,19,780,True,16,1408,1408,3,8,ok
16,19,781,False,14,1978,1978,3,4,ok
16,19,782,True,16,1004,1004,1,0,ok
16,19,783,True,16,1006,1006,1,0,ok
16,19,784,True,16,1338,1338,3,2,ok
16,19,785,True,16,958,958,1,0,ok
16,19,786,True,16,1306,1306,3,6,ok
16,19,787,True,16,1316,1316,3,2,ok
16,19,788,True,16,1574,1574,2,0,ok
16,19,789,False,15,2848,2848,1,0,ok
16,19,790,False,15,3160,3160,3,4,ok
16,19,791,False,13,1688,1688,4,34,ok
16,19,792,True,16,1178,1178,2,0,ok
16,19,793,False,14,2314,2314,2,0,ok
16,19,794,True,16,1126,1126,3,2,ok
16,19,795,True,16,1218,1218,1,0,ok
16,19,796,False,13,1642,1642,4,10,ok
16,19,797,True,16,1272,1272,3,2,ok
16,19,798,True,16,1110,1110,3,4,ok
16,19,799,True,16,1662,1662,2,0,ok
16,19,800,False,15,2390,2390,10,86,ok
16,19,801,False,15,2400,2400,10,60,ok
16,19,802,True,16,838,838,1,0,ok
16,19,803,False,15,2234,2234,3,2,ok
16,19,804,False,15,2186,2186,4,14,ok
16,19,805,True,16,1392,1392,2,0,ok
16,19,806,True,16,1188,1188,3,2,ok
16,19,807,True,16,992,992,1,0,ok
16,19,808,False,15,2530,2530,2,0,ok
16,19,809,False,15,2996,2996,4,12,ok
16,19,810,False,15,2492,2492,4,24,ok
16,19,811,False,15,2650,2650,4,134,ok
16,19,812,True,16,1486,1486,1,0,ok
16,19,813,True,16,1244,1244,1,0,ok
16,19,814,True,16,1272,1272,3,2,ok
16,19,815,False,15,2096,2096,3,4,ok
16,19,816,False,15,2966,2966,3,4,ok
16,19,817,True,16,1620,1620,3,4,ok
16,19,818,False,15,2716,2716,2,0,ok
16,19,819,False,14,1740,1740,5,98,ok
16,19,820,True,16,1572,1572,2,0,ok
16,19,821,True,16,1318,1318,3,62,ok
16,19,822,True,16,1072,1072,3,4,ok
16,19,823,True,16,1550,1550,2,0,ok
16,19,824,True,16,1158,1158,6,28,ok
16,19,825,True,16,1688,1688,2,0,ok
16,19,826,False,15,2038,2038,4,22,ok
16,19,827,True,16,984,984,1,0,ok
16,19,828,True,16,1020,1020,2,0,ok
16,19,829,True,16,1426,1426,3,20,ok
16,19,830,False,14,1896,1896,4,14,ok
16,19,831,False,15,3044,3044,4,14,ok
16,19,832,False,13,1902,1902,1,0,ok
16,19,833,True,16,1286,1286,2,0,ok
16,19,834,True,16,1074,1074,3,22,ok
16,19,835,True,16,1456,1456,5,6,ok
16,19,836,False,15,2402,2402,4,32,ok
16,19,837,False,15,2230,2230,4,22,ok
16,19,838,True,16,1454,1454,2,0,ok
16,19,839,False,15,1918,1918,1,0,ok
16,19,840,True,16,1212,1212,2,0,ok
16,19,841,True,16,1122,1122,2,0,ok
16,19,842,True,16,1282,1282,3,44,ok
16,19,843,False,15,3176,3176,4,20,ok
16,19,844,True,16,1404,1404,2,0,ok
16,19,845,True,16,1216,1216,3,4,ok
16,19,846,False,15,2854,2854,4,36,ok
16,19,847,True,16,1442,1442,6,12,ok
16,19,848,True,16,1380,1380,3,2,ok
16,19,849,True,16,1528,1528,1,0,ok
16,19,850,True,16,1146,1146,3,2,ok
16,19,851,True,16,1410,1410,3,12,ok
16,19,852,True,16,1290,1290,3,2,ok
16,19,853,True,16,1234,1234,3,4,ok
16,19,854,True,16,1434,1434,1,0,ok
16,19,855,False,15,2240,2240,6,122,ok
16,19,856,True,16,1302,1302,2,0,ok
16,19,857,True,16,1138,1138,1,0,ok
16,19,858,True,16,1136,1136,2,0,ok
16,19,859,True,16,1164,1164,1,0,ok
16,19,860,True,16,1262,1262,3,2,ok
16,19,861,True,16,1142,1142,3,8,ok
16,19,862,True,16,1040,1040,6,12,ok
16,19,863,True,16,1386,1386,3,8,ok
16,19,864,False,15,2804,2804,4,88,ok
16,19,865,True,16,964,964,1,0,ok
16,19,866,True,16,1404,1404,2,0,ok
16,19,867,True,16,1242,1242,2,0,ok
16,19,868,True,16,1228,1228,1,0,ok
16,19,869,False,15,2328,2328,4,134,ok
16,19,870,True,16,1194,1194,1,0,ok
16,19,871,False,13,2134,2134,4,6,ok
16,19,872,True,16,1312,1312,1,0,ok
16,19,873,True,16,1086,1086,3,4,ok
16,19,874,True,16,1106,1106,1,0,ok
16,19,875,True,16,1072,1072,3,2,ok
16,19,876,True,16,1196,1196,1,0,ok
16,19,877,True,16,1064,1064,3,6,ok
16,19,878,True,16,1226,1226,1,0,ok
16,19,879,True,16,800,800,1,0,ok
16,19,880,False,15,2148,2148,3,4,ok
16,19,881,True,16,1048,1048,3,8,ok
16,19,882,True,16,1146,1146,2,0,ok
16,19,883,True,16,1408,1408,3,2,ok
16,19,884,False,15,2128,2128,4,38,ok
16,19,885,False,15,2818,2818,3,26,ok
16,19,886,True,16,836,836,1,0,ok
16,19,887,False,15,1844,1844,1,0,ok
16,19,888,True,16,988,988,3,58,ok
16,19,889,True,16,994,994,2,0,ok
16,19,890,False,15,2312,2312,4,104,ok
16,19,891,True,16,1138,1138,1,0,ok
16,19,892,True,16,1270,1270,2,0,ok
16,19,893,True,16,1170,1170,2,0,ok
16,19,894,True,16,1286,1286,1,0,ok
16,19,895,False,15,2694,2694,1,0,ok
16,19,896,True,16,1598,1598,3,16,ok
16,19,897,True,16,1016,1016,3,18,ok
16,19,898,True,16,1362,1362,3,2,ok
16,19,899,True,16,1264,1264,2,0,ok
16,19,900,True,16,1298,1298,2,0,ok
16,19,901,False,12,1330,1330,2,0,ok
16,19,902,True,16,1416,1416,2,0,ok
16,19,903,True,16,1388,1388,3,4,ok
16,19,904,True,16,1362,1362,2,0,ok
16,19,905,False,15,2380,2380,8,148,ok
16,19,906,True,16,1230,1230,4,32,ok
16,19,907,True,16,1290,1290,3,4,ok
16,19,908,True,16,1090,1090,3,2,ok
16,19,909,False,15,2246,2246,4,136,ok
16,19,910,True,16,924,924,3,4,ok
16,19,911,False,15,2232,2232,1,0,ok
16,19,912,True,16,1218,1218,3,4,ok
16,19,913,True,16,1024,1024,1,0,ok
16,19,914,True,16,1346,1346,3,6,ok
16,19,915,False,14,2408,2408,4,64,ok
16,19,916,True,16,1164,1164,1,0,ok
16,19,917,False,15,2668,2668,4,138,ok
16,19,918,True,16,1384,1384,1,0,ok
16,19,919,False,15,2542,2542,4,116,ok
16,19,920,True,16,1044,1044,3,2,ok
16,19,921,True,16,1494,1494,2,0,ok
16,19,922,False,15,3152,3152,3,2,ok
16,19,923,True,16,1186,1186,3,32,ok
16,19,924,True,16,1062,1062,3,2,ok
16,19,925,False,15,2608,2608,4,20,ok
16,19,926,True,16,1076,1076,2,0,ok
16,19,927,True,16,1264,1264,3,2,ok
16,19,928,True,16,1260,1260,2,0,ok
16,19,929,True,16,1052,1052,1,0,ok
16,19,930,True,16,1334,1334,2,0,ok
16,19,931,True,16,1384,1384,3,2,ok
16,19,932,True,16,1470,1470,2,0,ok
16,19,933,True,16,1086,1086,1,0,ok
16,19,934,True,16,1066,1066,2,0,ok
16,19,935,False,15,2876,2876,3,2,ok
16,19,936,True,16,898,898,1,0,ok
16,19,937,True,16,1490,1490,3,6,ok
16,19,938,False,15,2644,2644,3,8,ok
16,19,939,True,16,1316,1316,1,0,ok
16,19,940,False,15,2482,2482,3,6,ok
16,19,941,True,16,1034,1034,1,0,ok
16,19,942,True,16,1088,1088,5,8,ok
16,19,943,True,16,1288,1288,3,2,ok
16,19,944,True,16,1324,1324,3,40,ok
16,19,945,True,16,944,944,5,8,ok
16,19,946,True,16,1298,1298,3,2,ok
16,19,947,True,16,1264,1264,5,4,ok
16,19,948,True,16,1346,1346,3,22,ok
16,19,949,True,16,1186,1186,1,0,ok
16,19,950,False,15,2354,2354,3,4,ok
16,19,951,True,16,1348,1348,4,8,ok
16,19,952,False,15,2436,2436,1,0,ok
16,19,953,True,16,1276,1276,2,0,ok
16,19,954,True,16,1212,1212,2,0,ok
16,19,955,True,16,1146,1146,2,0,ok
16,19,956,True,16,1066,1066,2,0,ok
16,19,957,True,16,1232,1232,2,0,ok
16,19,958,True,16,1188,1188,2,0,ok
16,19,959,True,16,1402,1402,3,2,ok
16,19,960,True,16,1478,1478,2,0,ok
16,19,961,True,16,1306,1306,3,10,ok
16,19,962,False,14,2542,2542,4,16,ok
16,19,963,True,16,1570,1570,2,0,ok
16,19,964,True,16,1064,1064,2,0,ok
16,19,965,True,16,1378,1378,3,2,ok
16,19,966,True,16,1474,1474,3,2,ok
16,19,967,True,16,1054,1054,1,0,ok
16,19,968,True,16,1264,1264,3,2,ok
16,19,969,True,16,1312,1312,1,0,ok
16,19,970,False,13,1974,1974,3,16,ok
16,19,971,True,16,1664,1664,2,0,ok
16,19,972,True,16,1334,1334,1,0,ok
16,19,973,True,16,1412,1412,3,6,ok
16,19,974,False,15,2446,2446,1,0,ok
16,19,975,False,14,2246,2246,4,72,ok
16,19,976,True,16,858,858,1,0,ok
16,19,977,True,16,1474,1474,1,0,ok
16,19,978,True,16,1190,1190,3,12,ok
16,19,979,True,16,1192,1192,1,0,ok
16,19,980,True,16,890,890,1,0,ok
16,19,981,True,16,1044,1044,3,4,ok
16,19,982,True,16,1212,1212,3,2,ok
16,19,983,True,16,1236,1236,1,0,ok
16,19,984,True,16,1328,1328,3,8,ok
16,19,985,True,16,802,802,1,0,ok
16,19,986,False,15,2110,2110,1,0,ok
16,19,987,True,16,1188,1188,3,2,ok
16,19,988,True,16,1506,1506,1,0,ok
16,19,989,True,16,1158,1158,3,8,ok
16,19,990,True,16,1260,1260,3,2,ok
16,19,991,True,16,1238,1238,2,0,ok
16,19,992,True,16,1306,1306,6,10,ok
16,19,993,True,16,1378,1378,1,0,ok
16,19,994,True,16,1442,1442,1,0,ok
16,19,995,False,14,2628,2628,3,6,ok
16,19,996,True,16,1204,1204,3,2,ok
16,19,997,True,16,1236,1236,1,0,ok
16,19,998,True,16,1214,1214,3,8,ok
16,19,999,True,16,936,936,3,22,ok
16,19,1000,True,16,1210,1210,3,2,ok
16,19,1001,True,16,1100,1100,1,0,ok
16,19,1002,True,16,1226,1226,3,2,ok
16,19,1003,True,16,1386,1386,2,0,ok
16,19,1004,True,16,1142,1142,3,8,ok
16,19,1005,True,16,1230,1230,2,0,ok
16,19,1006,True,16,1278,1278,3,2,ok
16,19,1007,True,16,1006,1006,3,2,ok
16,19,1008,False,15,2344,2344,4,134,ok
16,19,1009,False,15,2122,2122,1,0,ok
16,19,1010,True,16,1294,1294,1,0,ok
16,19,1011,True,16,1426,1426,3,2,ok
16,19,1012,False,14,2072,2072,4,22,ok
16,19,1013,True,16,1244,1244,3,12,ok
16,19,1014,True,16,1278,1278,1,0,ok
16,19,1015,False,14,1998,1998,3,2,ok
16,19,1016,True,16,1196,1196,3,26,ok
16,19,1017,True,16,1128,1128,3,10,ok
16,19,1018,False,15,2436,2436,1,0,ok
16,19,1019,True,16,1200,1200,2,0,ok
16,19,1020,True,16,1422,1422,3,2,ok
16,19,1021,True,16,1520,1520,2,0,ok
16,19,1022,False,15,2170,2170,2,0,ok
16,19,1023,True,16,1258,1258,2,0,ok
16,19,1024,True,16,1304,1304,1,0,ok
16,19,1025,True,16,1308,1308,1,0,ok
16,19,1026,True,16,1190,1190,2,0,ok
16,19,1027,True,16,1392,1392,2,0,ok
16,19,1028,True,16,1446,1446,2,0,ok
16,19,1029,True,16,1376,1376,2,0,ok
16,19,1030,True,16,1496,1496,2,0,ok
16,19,1031,False,15,2456,2456,1,0,ok
16,19,1032,False,15,2728,2728,6,48,ok
16,19,1033,True,16,1290,1290,1,0,ok
16,19,1034,True,16,1280,1280,3,4,ok
16,19,1035,True,16,950,950,3,4,ok
16,19,1036,True,16,1142,1142,5,6,ok
16,19,1037,False,15,2180,2180,1,0,ok
16,19,1038,True,16,1220,1220,3,14,ok
16,19,1039,True,16,1672,1672,1,0,ok
16,19,1040,False,15,2336,2336,1,0,ok
16,19,1041,True,16,1466,1466,1,0,ok
16,19,1042,True,16,1158,1158,6,38,ok
16,19,1043,False,15,2394,2394,2,0,ok
16,19,1044,True,16,1290,1290,3,14,ok
16,19,1045,False,12,1588,1588,2,0,ok
16,19,1046,False,15,2522,2522,2,0,ok
16,19,1047,True,16,1206,1206,1,0,ok
16,19,1048,False,14,2122,2122,2,0,ok
16,19,1049,True,16,1102,1102,3,4,ok
16,19,1050,True,16,1268,1268,2,0,ok
16,19,1051,True,16,1546,1546,2,0,ok
16,19,1052,True,16,1264,1264,1,0,ok
16,19,1053,True,16,862,862,2,0,ok
16,19,1054,True,16,1344,1344,3,2,ok
16,19,1055,True,16,1226,1226,6,48,ok
16,19,1056,True,16,1344,1344,4,20,ok
16,19,1057,False,15,2496,2496,4,16,ok
16,19,1058,True,16,1188,1188,2,0,ok
16,19,1059,True,16,1050,1050,2,0,ok
16,19,1060,True,16,1348,1348,1,0,ok
16,19,1061,False,15,2814,2814,4,20,ok
16,19,1062,False,14,2124,2124,9,140,ok
16,19,1063,True,16,1404,1404,1,0,ok
16,19,1064,False,15,2348,2348,1,0,ok
16,19,1065,False,14,1774,1774,4,124,ok
16,19,1066,False,14,2078,2078,6,40,ok
16,19,1067,True,16,1190,1190,3,4,ok
16,19,1068,False,15,2242,2242,1,0,ok
16,19,1069,True,16,976,976,3,20,ok
16,19,1070,False,15,3356,3356,3,4,ok
16,19,1071,True,16,1182,1182,2,0,ok
16,19,1072,True,16,1230,1230,3,24,ok
16,19,1073,True,16,1258,1258,1,0,ok
16,19,1074,True,16,1092,1092,4,36,ok
16,19,1075,True,16,950,950,6,52,ok
16,19,1076,True,16,1058,1058,1,0,ok
16,19,1077,True,16,854,854,3,2,ok
16,19,1078,False,14,2100,2100,2,0,ok
16,19,1079,True,16,1288,1288,1,0,ok
16,19,1080,True,16,1230,1230,1,0,ok
16,19,1081,True,16,1000,1000,1,0,ok
16,19,1082,True,16,1300,1300,3,6,ok
16,19,1083,True,16,1194,1194,3,32,ok
16,19,1084,True,16,1478,1478,3,32,ok
16,19,1085,True,16,1188,1188,1,0,ok
16,19,1086,True,16,1338,1338,3,20,ok
16,19,1087,True,16,1226,1226,3,50,ok
16,19,1088,False,15,2310,2310,3,2,ok
16,19,1089,True,16,1042,1042,1,0,ok
16,19,1090,True,16,1338,1338,3,18,ok
16,19,1091,True,16,1268,1268,3,32,ok
16,19,1092,True,16,1370,1370,2,0,ok
16,19,1093,True,16,1228,1228,3,2,ok
16,19,1094,True,16,1232,1232,3,10,ok
16,19,1095,False,15,2330,2330,1,0,ok
16,19,1096,False,14,1984,1984,1,0,ok
16,19,1097,True,16,1328,1328,3,2,ok
16,19,1098,True,16,1034,1034,1,0,ok
16,19,1099,False,14,1830,1830,10,116,ok
16,19,1100,False,14,1726,1726,7,62,ok
16,19,1101,False,14,2010,2010,10,106,ok
16,19,1102,False,14,1718,1718,12,74,ok
16,19,1103,True,16,1386,1386,3,2,ok
16,19,1104,False,15,2296,2296,4,22,ok
16,19,1105,True,16,1020,1020,3,14,ok
16,19,1106,True,16,1414,1414,3,34,ok
16,19,1107,True,16,1364,1364,1,0,ok
16,19,1108,True,16,1290,1290,2,0,ok
16,19,1109,True,16,836,836,3,6,ok
16,19,1110,True,16,1212,1212,3,2,ok
16,19,1111,True,16,1472,1472,1,0,ok
16,19,1112,True,16,1438,1438,2,0,ok
16,19,1113,False,15,2206,2206,1,0,ok
16,19,1114,True,16,956,956,3,6,ok
16,19,1115,True,16,1244,1244,1,0,ok
16,19,1116,True,16,1254,1254,2,0,ok
16,19,1117,False,15,2378,2378,3,18,ok
16,19,1118,True,16,1212,1212,3,50,ok
16,19,1119,True,16,1542,1542,6,38,ok
16,19,1120,False,15,2002,2002,1,0,ok
16,19,1121,True,16,1116,1116,6,12,ok
16,19,1122,True,16,1464,1464,1,0,ok
16,19,1123,True,16,1062,1062,3,4,ok
16,19,1124,True,16,1064,1064,1,0,ok
16,19,1125,False,15,2334,2334,7,32,ok
16,19,1126,True,16,1308,1308,3,2,ok
16,19,1127,True,16,1024,1024,3,4,ok
16,19,1128,True,16,1176,1176,2,0,ok
16,19,1129,True,16,1000,1000,4,26,ok
16,19,1130,True,16,1340,1340,1,0,ok
16,19,1131,True,16,996,996,1,0,ok
16,19,1132,True,16,1432,1432,3,4,ok
16,19,1133,True,16,1514,1514,1,0,ok
16,19,1134,True,16,1112,1112,3,2,ok
16,19,1135,True,16,1232,1232,3,2,ok
16,19,1136,True,16,1286,1286,3,20,ok
16,19,1137,True,16,950,950,1,0,ok
16,19,1138,True,16,1320,1320,1,0,ok
16,19,1139,True,16,1086,1086,3,2,ok
16,19,1140,True,16,1090,1090,1,0,ok
16,19,1141,True,16,1018,1018,1,0,ok
16,19,1142,True,16,1294,1294,3,12,ok
16,19,1143,True,16,1066,1066,3,6,ok
16,19,1144,True,16,1650,1650,3,10,ok
16,19,1145,True,16,1678,1678,2,0,ok
16,19,1146,False,14,2552,2552,4,12,ok
16,19,1147,False,14,1844,1844,13,72,ok
16,19,1148,True,16,1022,1022,3,4,ok
16,19,1149,False,15,2192,2192,8,90,ok
16,19,1150,True,16,1512,1512,4,34,ok
16,19,1151,False,14,2426,2426,10,116,ok
16,19,1152,False,14,2120,2120,9,102,ok
16,19,1153,False,14,2070,2070,8,50,ok
16,19,1154,True,16,1236,1236,1,0,ok
16,19,1155,True,16,1026,1026,1,0,ok
16,19,1156,False,14,1996,1996,12,74,ok
16,19,1157,True,16,948,948,1,0,ok
16,19,1158,True,16,1164,1164,3,18,ok
16,19,1159,False,15,2812,2812,3,4,ok
16,19,1160,True,16,1570,1570,1,0,ok
16,19,1161,True,16,882,882,1,0,ok
16,19,1162,True,16,1190,1190,2,0,ok
16,19,1163,True,16,1194,1194,2,0,ok
16,19,1164,True,16,1076,1076,1,0,ok
16,19,1165,True,16,1334,1334,1,0,ok
16,19,1166,True,16,1338,1338,2,0,ok
16,19,1167,False,14,1540,1540,10,64,ok
16,19,1168,True,16,836,836,1,0,ok
16,19,1169,False,15,2468,2468,6,128,ok
16,19,1170,False,14,2470,2470,10,148,ok
16,19,1171,True,16,1186,1186,6,18,ok
16,19,1172,True,16,954,954,1,0,ok
16,19,1173,True,16,796,796,2,0,ok
16,19,1174,True,16,1046,1046,1,0,ok
16,19,1175,True,16,1240,1240,3,38,ok
16,19,1176,True,16,1466,1466,3,18,ok
16,19,1177,True,16,1488,1488,3,56,ok
16,19,1178,True,16,924,924,2,0,ok
16,19,1179,True,16,1116,1116,2,0,ok
16,19,1180,False,15,3496,3496,2,0,ok
16,19,1181,False,14,1886,1886,4,34,ok
16,19,1182,True,16,1248,1248,1,0,ok
16,19,1183,False,15,2590,2590,1,0,ok
16,19,1184,True,16,1224,1224,1,0,ok
16,19,1185,True,16,1224,1224,1,0,ok
16,19,1186,True,16,1110,1110,3,4,ok
16,19,1187,True,16,1090,1090,1,0,ok
16,19,1188,True,16,1142,1142,1,0,ok
16,19,1189,True,16,906,906,3,2,ok
16,19,1190,True,16,1642,1642,1,0,ok
16,19,1191,True,16,1692,1692,1,0,ok
16,19,1192,False,14,2294,2294,4,36,ok
16,19,1193,False,15,3044,3044,3,8,ok
16,19,1194,True,16,1550,1550,1,0,ok
16,19,1195,True,16,1342,1342,3,26,ok
16,19,1196,False,15,2992,2992,2,0,ok
16,19,1197,False,15,2592,2592,1,0,ok
16,19,1198,True,16,1398,1398,3,6,ok
16,19,1199,True,16,1440,1440,1,0,ok
16,19,1200,True,16,1246,1246,3,2,ok
16,19,1201,False,15,3078,3078,4,30,ok
16,19,1202,False,15,2800,2800,4,22,ok
16,19,1203,True,16,1730,1730,2,0,ok
16,19,1204,False,15,2754,2754,2,0,ok
16,19,1205,True,16,1254,1254,1,0,ok
16,19,1206,True,16,1388,1388,2,0,ok
16,19,1207,False,15,2764,2764,3,2,ok
16,19,1208,False,15,2630,2630,1,0,ok
16,19,1209,True,16,1036,1036,1,0,ok
16,19,1210,True,16,1690,1690,2,0,ok
16,19,1211,True,16,1676,1676,1,0,ok
